small-time buccaneer	holy wrath	2
southsea deckhand	ivory knight	2
grimscale chum	museum curator	2
grimscale chum	embrace the shadow	2
grimscale chum	doomsayer	2
grimscale chum	raza the chained	2
acidic swamp ooze	thunder bluff valiant	2
mind control tech	fan of knives	2
mind control tech	mind control tech	2
mind control tech	effigy	2
auchenai soulpriest	kabal songstealer	2
wild pyromancer	firelands portal	2
living roots	stonesplinter trogg	2
living roots	annoy-o-tron	2
living roots	anodized robo cub	2
shadow word: pain	chillwind yeti	2
shadow word: pain	dark cultist	2
northshire cleric	counterspell	2
northshire cleric	inkmaster solia	2
frostbolt	yogg-saron, hope's end	2
small-time buccaneer	elise starseeker	2
small-time buccaneer	soggoth the slitherer	2
loot hoarder	lotus illusionist	2
maelstrom portal	faceless manipulator	2
questing adventurer	whirlwind	2
babbling book	mind vision	2
water elemental	felguard	2
ethereal conjurer	twilight flamecaller	2
consecration	sludge belcher	2
consecration	tirion fordring	2
mirror image	sunwalker	2
mirror image	ethereal arcanist	2
mirror image	snowchugger	2
mirror image	kabal crystal runner	2
elven archer	drain life	2
elven archer	soulfire	2
elven archer	shadow bolt	2
beckoner of evil	mind control tech	2
mind vision	totem golem	2
mounted raptor	jungle panther	2
mounted raptor	mark of the lotus	2
acidic swamp ooze	fencing coach	2
mounted raptor	fen creeper	2
acidic swamp ooze	fearsome doomguard	2
abusive sergeant	bog creeper	2
dark peddler	stormwind champion	2
dark peddler	fencing coach	2
backstab	silver hand regent	2
backstab	gnomish inventor	2
backstab	north sea kraken	2
backstab	sen'jin shieldmasta	2
malchezaar's imp	youthful brewmaster	2
darkshire councilman	spellbreaker	2
darkshire councilman	twilight drake	2
darkshire councilman	blowgill sniper	2
argent squire	eldritch horror	2
darkshire councilman	violet teacher	2
mad bomber	violet teacher	2
mad bomber	pit fighter	2
mana wyrm	maelstrom portal	2
mad bomber	spider tank	2
dark peddler	pit fighter	2
argent squire	dragonling mechanic	2
raven idol	keeper of the grove	2
raven idol	friendly bartender	2
small-time buccaneer	skycap'n kragg	2
potion of madness	onyx bishop	2
potion of madness	bog creeper	2
arcanite reaper	flamewreathed faceless	2
arcanite reaper	arcanite reaper	2
armorsmith	infested tauren	2
shadow word: pain	abomination	2
wrath	cairne bloodhoof	2
haunted creeper	power overwhelming	2
acidic swamp ooze	twilight summoner	2
acidic swamp ooze	vanish	2
acidic swamp ooze	dark iron skulker	2
patches the pirate	everyfin is awesome	2
wyrmrest agent	edwin vancleef	2
loot hoarder	spiteful smith	2
loot hoarder	hogger	2
bloodmage thalnos	kabal songstealer	2
bloodmage thalnos	harvest golem	2
dire wolf alpha	darkshire alchemist	2
dire wolf alpha	kooky chemist	2
flame juggler	twilight whelp	2
argent squire	anubisath sentinel	2
flame juggler	potion of madness	2
deathlord	dark cultist	2
deathlord	amani berserker	2
deathlord	bog creeper	2
shadow word: death	street trickster	2
shadow word: death	alexstrasza	2
shadow word: death	shadowform	2
si:7 agent	polymorph: boar	2
mistress of mixtures	small-time recruits	2
mind control tech	archmage antonidas	2
small-time buccaneer	knight of the wild	2
innervate	gnomish inventor	2
dalaran aspirant	hired gun	2
dalaran aspirant	jeweled scarab	2
innervate	daring reporter	2
innervate	amani berserker	2
river crocolisk	dark iron dwarf	2
jade swarmer	ethereal peddler	2
river crocolisk	daring reporter	2
jade swarmer	big-time racketeer	2
jade swarmer	doppelgangster	2
river crocolisk	big-time racketeer	2
river crocolisk	jade blossom	2
argent lance	stampeding kodo	2
argent lance	huge toad	2
faerie dragon	mounted raptor	2
faerie dragon	backroom bouncer	2
blessing of might	aldor peacekeeper	2
blessing of might	avenge	2
faerie dragon	gnomish inventor	2
blessing of might	acolyte of pain	2
grimestreet outfitter	hozen healer	2
grimestreet outfitter	enhance-o mechano	2
grimestreet outfitter	warhorse trainer	2
the coin	hobgoblin	2
sunfury protector	gadgetzan socialite	2
sunfury protector	kara kazham!	2
grimestreet outfitter	flesheating ghoul	2
grimestreet outfitter	ship's cannon	2
grimestreet outfitter	hobgoblin	2
sunfury protector	pit fighter	2
argent horserider	mechanical yeti	2
argent horserider	fireball	2
argent horserider	puddlestomper	2
argent horserider	refreshment vendor	2
jade idol	tomb spider	2
wyrmrest agent	mirror image	2
small-time buccaneer	raven idol	2
small-time buccaneer	inner fire	2
earthen ring farseer	felguard	2
voidwalker	ice barrier	2
equality	sylvanas windrunner	2
small-time buccaneer	madam goya	2
novice engineer	refreshment vendor	2
netherspite historian	mind control	2
northshire cleric	ice lance	2
mind control tech	blackwing corruptor	2
mind control tech	raza the chained	2
darkshire librarian	hellfire	2
twilight whelp	ethereal conjurer	2
kabal talonpriest	injured blademaster	2
doomsayer	power of the wild	2
kabal talonpriest	arcane blast	2
mind control tech	possessed villager	2
backstab	betrayal	2
the coin	wee spellstopper	2
nerubian egg	runic egg	2
nerubian egg	power of the wild	2
nerubian egg	mark of the lotus	2
backstab	healing touch	2
small-time buccaneer	claw	2
sir finley mrrgglton	stormforged axe	2
innervate	burgly bully	2
bloodsail corsair	eaglehorn bow	2
bloodsail corsair	cloaked huntress	2
bloodsail corsair	cat trick	2
bloodsail corsair	unleash the hounds	2
mountain giant	sir finley mrrgglton	2
counterfeit coin	mark of the lotus	2
moonfire	aviana	2
moonfire	kun the forgotten king	2
small-time buccaneer	forbidden ancient	2
arcane intellect	summoning stone	2
arcane intellect	elise starseeker	2
arcane intellect	shaku, the collector	2
selfless hero	piloted shredder	2
deadly poison	acolyte of pain	2
deadly poison	frost elemental	2
deadly poison	ancient of blossoms	2
deadly poison	psych-o-tron	2
deadly poison	piloted shredder	2
pint-sized summoner	eviscerate	2
pint-sized summoner	mind control tech	2
pint-sized summoner	toxic sewer ooze	2
shadowboxer	temple enforcer	2
knife juggler	earthen ring farseer	2
shadowboxer	evil heckler	2
shadowboxer	shadowboxer	2
knife juggler	spellbreaker	2
shadowboxer	stormwind champion	2
shadowboxer	toxic sewer ooze	2
knife juggler	kvaldir raider	2
holy champion	drakonid operative	2
holy champion	potion of madness	2
grimestreet outfitter	arcane nullifier x-21	2
dark cultist	thoughtsteal	2
dark cultist	stonesplinter trogg	2
zealous initiate	chillwind yeti	2
hired gun	lotus agents	2
hired gun	sap	2
zealous initiate	stonesplinter trogg	2
hired gun	tinker's sharpsword oil	2
hired gun	spider tank	2
zealous initiate	mechwarper	2
zealous initiate	acolyte of pain	2
zealous initiate	kvaldir raider	2
sword of justice	murloc tidehunter	2
sword of justice	huge toad	2
sword of justice	worgen infiltrator	2
malchezaar's imp	grimestreet outfitter	2
malchezaar's imp	consecration	2
malchezaar's imp	solemn vigil	2
northshire cleric	pyroblast	2
kindly grandmother	harrison jones	2
thoughtsteal	freezing potion	2
netherspite historian	slam	2
netherspite historian	brawl	2
netherspite historian	gorehowl	2
flame juggler	fel reaver	2
flame juggler	shade of naxxramas	2
mountain giant	ysera	2
shadow bolt	imp-losion	2
shadow bolt	dr, boom	2
knife juggler	divine favor	2
knife juggler	ragnaros the firelord	2
injured blademaster	holy champion	2
smuggler's run	old murk-eye	2
avenge	netherspite historian	2
avenge	blackwing corruptor	2
avenge	blackwing technician	2
avenge	hand of protection	2
equality	sludge belcher	2
deathlord	excavated evil	2
equality	equality	2
smuggler's crate	misdirection	2
zombie chow	goblin blastmage	2
faerie dragon	flametongue totem	2
zombie chow	pompous thespian	2
zombie chow	defias cleaner	2
zombie chow	naga corsair	2
possessed villager	void terror	2
murloc tidehunter	frost shock	2
murloc tidehunter	streetwise investigator	2
sunfury protector	spider tank	2
sunfury protector	raging worgen	2
n'zoth's first mate	tomb spider	2
n'zoth's first mate	the beast	2
sunfury protector	jade claws	2
n'zoth's first mate	pompous thespian	2
sunfury protector	ancient of blossoms	2
small-time buccaneer	pit lord	2
small-time buccaneer	mirror entity	2
brann bronzebeard	mortal strike	2
mana addict	grimestreet smuggler	2
spirit claws	sludge belcher	2
muster for battle	muster for battle	2
muster for battle	antique healbot	2
spirit claws	pantry spider	2
si:7 agent	cutpurse	2
selfless hero	infested tauren	2
selfless hero	stranglethorn tiger	2
moroes	consecration	2
moroes	harvest golem	2
moroes	ivory knight	2
demonwrath	arcane blast	2
acidic swamp ooze	majordomo executus	2
drain life	kara kazham!	2
the coin	giant sand worm	2
infested tauren	imp gang boss	2
infested tauren	cairne bloodhoof	2
infested tauren	refreshment vendor	2
infested tauren	brann bronzebeard	2
infested tauren	ragnaros the firelord	2
jeweled scarab	drain life	2
infested tauren	sunfury protector	2
infested tauren	twilight drake	2
jeweled scarab	dread infernal	2
infested tauren	faceless manipulator	2
doomsayer	rhonin	2
mana wyrm	felguard	2
questing adventurer	anub'arak	2
backstab	kazakus	2
small-time buccaneer	starfall	2
netherspite historian	tomb pillager	2
backstab	museum curator	2
twilight drake	backstab	2
small-time buccaneer	mana geode	2
backstab	flametongue totem	2
fiery war axe	mogor's champion	2
fiery war axe	charge	2
loot hoarder	whirlwind	2
earthen ring farseer	vanish	2
earthen ring farseer	earthen ring farseer	2
equality	forbidden healing	2
noble sacrifice	solemn vigil	2
noble sacrifice	infested tauren	2
bear trap	avian watcher	2
auchenai soulpriest	excavated evil	2
frothing berserker	sylvanas windrunner	2
frothing berserker	justicar trueheart	2
frothing berserker	spellbreaker	2
bloodsail corsair	savannah highmane	2
mistress of mixtures	herald volazj	2
mana geode	kazakus	2
snake trap	carrion grub	2
mana geode	sylvanas windrunner	2
mana geode	acolyte of pain	2
wyrmrest agent	effigy	2
wyrmrest agent	lord jaraxxus	2
totem golem	faceless manipulator	2
wyrmrest agent	flamestrike	2
doomsayer	servant of yogg-saron	2
twilight whelp	spawn of shadows	2
spirit claws	onyxia	2
twilight whelp	lotus assassin	2
wyrmrest agent	corrupted healbot	2
northshire cleric	the skeleton knight	2
thoughtsteal	velen's chosen	2
thoughtsteal	defender of argus	2
thoughtsteal	shattered sun cleric	2
on the hunt	piranha launcher	2
fiery bat	call pet	2
kirin tor mage	forgotten torch	2
kirin tor mage	flamewaker	2
forked lightning	feral spirit	2
forked lightning	lightning storm	2
runic egg	echoing ooze	2
bloodfen raptor	frostbolt	2
bloodfen raptor	flamestrike	2
wild growth	midnight drake	2
ancient of war	malygos	2
ancient of war	emperor thaurissan	2
mire keeper	hex	2
mire keeper	spirit claws	2
ancient of war	ancient of war	2
tunnel trogg	huge toad	2
living roots	hogger	2
earthen ring farseer	crazed alchemist	2
earthen ring farseer	consecration	2
si:7 agent	tinker's sharpsword oil	2
swashburglar	fiery bat	2
undercity huckster	bane of doom	2
murloc tidecaller	barnes	2
rockbiter weapon	thunder bluff valiant	2
rockbiter weapon	fire elemental	2
rockbiter weapon	earth shock	2
small-time buccaneer	getaway kodo	2
undercity huckster	manic soulcaster	2
undercity huckster	lava shock	2
piloted shredder	eviscerate	2
patches the pirate	sludge belcher	2
knife juggler	aldor peacekeeper	2
knife juggler	ironbeak owl	2
knife juggler	antique healbot	2
shielded minibot	forbidden healing	2
deadly shot	rat pack	2
light's justice	hungry dragon	2
bloodfen raptor	ethereal conjurer	2
bloodfen raptor	flesheating ghoul	2
light's justice	friendly bartender	2
light's justice	avenge	2
bloodfen raptor	frost elemental	2
friendly bartender	raging worgen	2
grimestreet informant	multi-shot	2
friendly bartender	darkscale healer	2
grimestreet informant	carrion grub	2
friendly bartender	blessing of kings	2
smuggler's run	cult master	2
ship's cannon	flametongue totem	2
gilblin stalker	ogre brute	2
gilblin stalker	hozen healer	2
mad scientist	dragonkin sorcerer	2
mad scientist	annoy-o-tron	2
zombie chow	stormforged axe	2
malchezaar's imp	shieldbearer	2
zombie chow	grand crusader	2
lowly squire	totem golem	2
lowly squire	evil heckler	2
huge toad	blizzard	2
gadgetzan jouster	ironforge rifleman	2
gadgetzan jouster	fiery war axe	2
gadgetzan jouster	venture co, mercenary	2
gadgetzan jouster	emperor cobra	2
zombie chow	devolve	2
gadgetzan jouster	ogre magi	2
jade spirit	counterfeit coin	2
jade spirit	cold blood	2
journey below	totemic might	2
ancestral knowledge	argent horserider	2
journey below	earth shock	2
babbling book	excavated evil	2
si:7 agent	violet teacher	2
fiery war axe	king mukla	2
imp gang boss	firelands portal	2
imp gang boss	polymorph	2
imp gang boss	ethereal conjurer	2
imp gang boss	forgotten torch	2
deadly poison	fen creeper	2
deadly poison	silver hand knight	2
deadly poison	friendly bartender	2
king's elekk	piloted shredder	2
king's elekk	haunted creeper	2
worgen infiltrator	priest of the feast	2
worgen infiltrator	jade shuriken	2
worgen infiltrator	grook fu master	2
nerubian egg	dark iron dwarf	2
flame juggler	elven archer	2
flame juggler	bloodfen raptor	2
flame juggler	faceless manipulator	2
shadowboxer	silent knight	2
shadowboxer	potion of madness	2
wrath	forbidden ancient	2
mind vision	shadowboxer	2
shadowboxer	tomb spider	2
shadowboxer	stranglethorn tiger	2
mind vision	maiden of the lake	2
mistress of mixtures	dancing swords	2
haunted creeper	arcane intellect	2
haunted creeper	kooky chemist	2
haunted creeper	tomb spider	2
haunted creeper	bog creeper	2
murloc warleader	preparation	2
murloc warleader	conceal	2
timber wolf	dire wolf alpha	2
timber wolf	infest	2
dark peddler	young dragonhawk	2
fierce monkey	doppelgangster	2
bloodsail raider	flamestrike	2
bloodsail raider	polluted hoarder	2
the coin	gazlowe	2
bloodsail raider	polymorph	2
flamecannon	blizzard	2
whirling zap-o-matic	argent squire	2
whirling zap-o-matic	stormforged axe	2
whirling zap-o-matic	jinyu waterspeaker	2
argent squire	fireguard destroyer	2
bilefin tidehunter	velen's chosen	2
argent squire	corrupted healbot	2
bilefin tidehunter	priest of the feast	2
bilefin tidehunter	kabal songstealer	2
argent squire	frost giant	2
mad bomber	deathlord	2
mad bomber	naga corsair	2
cogmaster	jeweled scarab	2
cogmaster	jungle panther	2
cogmaster	shattered sun cleric	2
mad bomber	stonesplinter trogg	2
mad bomber	dire wolf alpha	2
cogmaster	living roots	2
mad bomber	spirit claws	2
mad bomber	gilblin stalker	2
bloodfen raptor	raging worgen	2
blood imp	sacrificial pact	2
zombie chow	unstable ghoul	2
zombie chow	holy nova	2
zombie chow	dragonfire potion	2
argent squire	anyfin can happen	2
alleycat	infest	2
kindly grandmother	infest	2
sir finley mrrgglton	prince malchezaar	2
backstab	public defender	2
shadow strike	kazakus	2
shadow strike	cold blood	2
shadow strike	voidwalker	2
siphon soul	twisting nether	2
argent squire	trogg beastrager	2
backstab	snipe	2
tomb pillager	shadowcaster	2
imp gang boss	injured blademaster	2
imp gang boss	shadow word: pain	2
acolyte of pain	garrison commander	2
wyrmrest agent	pyroblast	2
swashburglar	flare	2
doomsayer	kooky chemist	2
doomsayer	backroom bouncer	2
arcane anomaly	piloted sky golem	2
arcane anomaly	greater healing potion	2
