blood imp	imp gang boss	18	0.4	null
cat trick	freezing trap	18	0.4	null
huge toad	houndmaster	18	0.4	null
finders keepers	ancestral knowledge	18	0.4	null
finders keepers	stormcrack	18	0.4	null
huge toad	kill command	18	0.4	null
voidwalker	void terror	18	0.4	null
ancestral knowledge	crackle	18	0.4	null
mana tide totem	dirty rat	18	0.0	null
wild growth	faceless manipulator	18	0.0	null
swashburglar	alexstrasza's champion	18	0.0	null
twilight whelp	pint-size potion	18	0.0	null
mana wyrm	kazakus	18	0.0	null
frostbolt	inkmaster solia	18	0.0	null
brann bronzebeard	power word: shield	18	0.0	null
doomsayer	lava shock	18	0.0	null
doomsayer	far sight	18	0.0	null
far sight	sylvanas windrunner	18	0.0	null
ancestral knowledge	ancestral spirit	18	0.0	null
northshire cleric	elise starseeker	18	0.0	null
northshire cleric	mind control	18	0.0	null
fan of knives	deadly poison	18	0.0	null
sir finley mrrgglton	eviscerate	18	0.0	null
jade claws	argent horserider	18	0.0	null
bloodsail corsair	twilight drake	18	0.0	null
grimestreet outfitter	grimscale oracle	18	0.0	null
i know a guy	armorsmith	18	0.0	null
mistress of mixtures	entomb	18	0.0	null
netherspite historian	greater healing potion	18	0.0	null
dirty rat	lord jaraxxus	18	0.0	null
eaglehorn bow	savannah highmane	18	0.0	null
twilight whelp	swipe	18	0.0	null
swipe	jade behemoth	18	0.0	null
possessed villager	bilefin tidehunter	18	0.0	null
kabal courier	book wyrm	18	0.0	null
loot hoarder	huge toad	18	0.0	null
jeweled scarab	kazakus	18	0.0	null
swashburglar	far sight	18	0.0	null
refreshment vendor	azure drake	18	0.0	null
brann bronzebeard	soulfire	18	0.0	null
ancient watcher	mountain giant	18	0.0	null
enchanted raven	feral rage	18	0.0	null
swashburglar	ancestral healing	18	0.0	null
cat trick	unleash the hounds	18	0.0	null
bloodmage thalnos	ethereal conjurer	18	0.0	null
innervate	harrison jones	18	0.0	null
museum curator	thoughtsteal	18	0.0	null
museum curator	raza the chained	18	0.0	null
loot hoarder	defender of argus	18	0.0	null
ancient watcher	divine spirit	18	0.0	null
frostbolt	faceless summoner	18	0.0	null
mistress of mixtures	greater arcane missiles	18	0.0	null
the coin	silvermoon guardian	18	0.0	null
corruption	mind control tech	18	0.0	null
frostbolt	second-rate bruiser	18	0.0	null
elise starseeker	execute	18	0.0	null
flame imp	crazed alchemist	18	0.0	null
museum curator	museum curator	18	0.0	null
bluegill warrior	stampeding kodo	18	0.0	null
argent squire	redemption	18	0.0	null
acidic swamp ooze	argent horserider	18	0.0	null
tunnel trogg	kobold geomancer	18	0.0	null
swashburglar	frothing berserker	18	0.0	null
small-time buccaneer	undercity valiant	18	0.0	null
bloodhoof brave	bash	18	0.0	null
mistress of mixtures	nourish	18	0.0	null
mistress of mixtures	living roots	18	0.0	null
the coin	lord of the arena	18	0.0	null
mistress of mixtures	redemption	18	0.0	null
the coin	hand of protection	18	0.0	null
zombie chow	darkbomb	18	0.0	null
small-time buccaneer	kazakus	18	0.0	null
mana wyrm	effigy	18	0.0	null
loot hoarder	fan of knives	18	0.0	null
swashburglar	flamewreathed faceless	18	0.0	null
dark peddler	kabal chemist	18	0.0	null
dark peddler	flame juggler	18	0.0	null
twilight whelp	thoughtsteal	18	0.0	null
acidic swamp ooze	eviscerate	18	0.0	null
smuggler's run	jeweled scarab	18	0.0	null
mistress of mixtures	counterfeit coin	18	0.0	null
xaril, poisoned mind	fan of knives	18	0.0	null
smuggler's run	don han'cho	18	0.0	null
fiery bat	hunter's mark	18	0.0	null
northshire cleric	backstab	18	0.0	null
swipe	moonfire	18	0.0	null
mind vision	shifting shade	18	0.0	null
silent knight	edwin vancleef	18	0.0	null
blackwing technician	dragonfire potion	18	0.0	null
acolyte of pain	frothing berserker	18	0.0	null
ice barrier	flamestrike	18	0.0	null
shadow word: pain	greater healing potion	18	0.0	null
shadow word: pain	sylvanas windrunner	18	0.0	null
tunnel trogg	primal fusion	18	0.0	null
mounted raptor	druid of the saber	18	0.0	null
the coin	anubisath sentinel	18	0.0	null
hex	argent squire	18	0.0	null
netherspite historian	swashburglar	18	0.0	null
azure drake	azure drake	18	0.0	null
twilight whelp	hex	18	0.0	null
sir finley mrrgglton	brann bronzebeard	18	0.0	null
swashburglar	cruel taskmaster	18	0.0	null
the coin	jeeves	18	0.0	null
jade swarmer	counterfeit coin	18	0.0	null
grimestreet outfitter	noble sacrifice	18	0.0	null
smuggler's run	argent lance	18	0.0	null
doomsayer	zombie chow	18	0.0	null
truesilver champion	forbidden healing	18	0.0	null
argent squire	forbidden ritual	18	0.0	null
jeweled scarab	mistress of mixtures	18	0.0	null
undercity huckster	deadly poison	18	0.0	null
babbling book	mad scientist	18	0.0	null
ancestral knowledge	jade lightning	18	0.0	null
loot hoarder	grimestreet enforcer	18	0.0	null
fierce monkey	armorsmith	18	0.0	null
twilight whelp	deathwing	18	0.0	null
faerie dragon	power word: shield	18	0.0	null
voidwalker	sea giant	18	0.0	null
the coin	ethereal arcanist	18	0.0	null
the coin	cult apothecary	18	0.0	null
alley armorsmith	execute	18	0.0	null
loot hoarder	divine spirit	18	0.0	null
forbidden flame	frost nova	18	0.0	null
sir finley mrrgglton	death's bite	18	0.0	null
grimestreet informant	doomsayer	18	0.0	null
novice engineer	firelands portal	18	0.0	null
northshire cleric	confessor paletress	18	0.0	null
wild pyromancer	barnes	18	0.0	null
n'zoth's first mate	blackwing technician	18	0.0	null
flame imp	piloted shredder	18	0.0	null
wild pyromancer	ivory knight	18	0.0	null
lightning storm	jade chieftain	18	0.0	null
lightning storm	aya blackpaw	18	0.0	null
far sight	malygos	18	0.0	null
acidic swamp ooze	beckoner of evil	18	0.0	null
wild growth	onyxia	18	0.0	null
barnes	elemental destruction	18	0.0	null
bloodsail corsair	eviscerate	18	0.0	null
the coin	stolen goods	18	0.0	null
smuggler's run	coldlight seer	18	0.0	null
raven idol	astral communion	18	0.0	null
i know a guy	i know a guy	18	0.0	null
brann bronzebeard	spellbreaker	18	0.0	null
blackwing technician	blackwing technician	18	0.0	null
huge toad	azure drake	18	0.0	null
huge toad	deadly shot	18	0.0	null
the coin	void terror	18	0.0	null
the coin	astral communion	18	0.0	null
innervate	bog creeper	18	0.0	null
druid of the saber	menagerie warden	18	0.0	null
far sight	spirit claws	18	0.0	null
the coin	moat lurker	18	0.0	null
living roots	lunar visions	18	0.0	null
acolyte of pain	grimestreet enforcer	18	0.0	null
silent knight	silent knight	18	0.0	null
dirty rat	whirlwind	18	0.0	null
murloc tidecaller	flamewreathed faceless	18	0.0	null
sir finley mrrgglton	quick shot	18	0.0	null
sir finley mrrgglton	hunter's mark	18	0.0	null
fiery war axe	book wyrm	18	0.0	null
jade swarmer	buccaneer	18	0.0	null
patches the pirate	gang up	18	0.0	null
voidwalker	dark iron dwarf	18	0.0	null
malchezaar's imp	bluegill warrior	18	0.0	null
dragon egg	swipe	18	0.0	null
living roots	bloodsail raider	18	0.0	null
bloodsail corsair	wild growth	18	0.0	null
king's elekk	deadly shot	18	0.0	null
bluegill warrior	bloodmage thalnos	18	0.0	null
fiery bat	murloc warleader	18	0.0	null
bloodsail raider	murloc warleader	18	0.0	null
bloodsail raider	bluegill warrior	18	0.0	null
bloodsail raider	bash	18	0.0	null
argent squire	shadow sensei	18	0.0	null
elemental destruction	ancestral spirit	18	0.0	null
secretkeeper	old murk-eye	18	0.0	null
tunnel trogg	kor'kron elite	18	0.0	null
wickerflame burnbristle	wild pyromancer	18	-1.0	null
kindly grandmother	snipe	17	3.0	null
druid of the saber	murloc warleader	17	3.0	null
patches the pirate	shadow sensei	17	3.0	null
beckoner of evil	twilight geomancer	17	2.0	null
beckoner of evil	dark arakkoa	17	2.0	null
mortal coil	zombie chow	17	2.0	null
light's justice	southsea deckhand	17	1.0	null
acidic swamp ooze	medivh, the guardian	17	1.0	null
small-time buccaneer	arathi weaponsmith	17	1.0	null
n'zoth's first mate	arathi weaponsmith	17	1.0	null
lightning storm	earth elemental	17	0.4	null
swashburglar	bloodsail cultist	17	0.4	null
mad scientist	explosive trap	17	0.4	null
grimscale chum	sir finley mrrgglton	17	0.4	null
malchezaar's imp	demonwrath	17	0.4	null
voidwalker	dread infernal	17	0.4	null
sir finley mrrgglton	coldlight seer	17	0.4	null
voidwalker	sense demons	17	0.4	null
ship's cannon	southsea captain	17	0.4	null
fierce monkey	fierce monkey	17	0.2	null
imp gang boss	imp gang boss	17	0.2	null
huge toad	huge toad	17	0.2	null
the coin	purify	17	0.0	null
forgotten torch	twilight flamecaller	17	0.0	null
alexstrasza's champion	deathwing	17	0.0	null
argent squire	huge toad	17	0.0	null
kabal courier	potion of polymorph	17	0.0	null
shadow word: pain	chillmaw	17	0.0	null
jade idol	bite	17	0.0	null
kazakus	alexstrasza	17	0.0	null
ice block	twilight flamecaller	17	0.0	null
shield block	sylvanas windrunner	17	0.0	null
backstab	burgle	17	0.0	null
shielded minibot	muster for battle	17	0.0	null
far sight	jinyu waterspeaker	17	0.0	null
ancestral knowledge	hallazeal the ascended	17	0.0	null
dark peddler	forbidden ritual	17	0.0	null
power overwhelming	demonwrath	17	0.0	null
sir finley mrrgglton	undercity huckster	17	0.0	null
doomsayer	flame lance	17	0.0	null
haunted creeper	muster for battle	17	0.0	null
smuggler's run	solemn vigil	17	0.0	null
i know a guy	ravaging ghoul	17	0.0	null
mad scientist	kazakus	17	0.0	null
jeweled scarab	acidic swamp ooze	17	0.0	null
jeweled scarab	twilight guardian	17	0.0	null
nourish	brann bronzebeard	17	0.0	null
nourish	jade spirit	17	0.0	null
doomsayer	shadowform	17	0.0	null
northshire cleric	firelands portal	17	0.0	null
possessed villager	sea giant	17	0.0	null
wyrmrest agent	sylvanas windrunner	17	0.0	null
mistress of mixtures	pyroblast	17	0.0	null
mana wyrm	dragon's breath	17	0.0	null
grimestreet informant	alley armorsmith	17	0.0	null
kabal courier	kabal songstealer	17	0.0	null
the coin	ram wrangler	17	0.0	null
feral spirit	acidic swamp ooze	17	0.0	null
the coin	malkorok	17	0.0	null
refreshment vendor	flamestrike	17	0.0	null
acolyte of pain	mind control tech	17	0.0	null
demonwrath	defender of argus	17	0.0	null
beckoner of evil	slam	17	0.0	null
journey below	counterfeit coin	17	0.0	null
fiery bat	tracking	17	0.0	null
jade lightning	kabal courier	17	0.0	null
small-time buccaneer	burgle	17	0.0	null
journey below	sylvanas windrunner	17	0.0	null
barnes	jade claws	17	0.0	null
argent horserider	leeroy jenkins	17	0.0	null
mistress of mixtures	potion of polymorph	17	0.0	null
loot hoarder	manic soulcaster	17	0.0	null
mana wyrm	piloted shredder	17	0.0	null
small-time buccaneer	finders keepers	17	0.0	null
blackwing corruptor	twilight drake	17	0.0	null
swashburglar	orgrimmar aspirant	17	0.0	null
wrath	mark of the lotus	17	0.0	null
jade blossom	mistress of mixtures	17	0.0	null
small-time buccaneer	emperor thaurissan	17	0.0	null
spirit claws	rockbiter weapon	17	0.0	null
flame imp	felfire potion	17	0.0	null
patches the pirate	kabal courier	17	0.0	null
museum curator	book wyrm	17	0.0	null
loot hoarder	si:7 agent	17	0.0	null
argent squire	competitive spirit	17	0.0	null
blood to ichor	whirlwind	17	0.0	null
patches the pirate	beneath the grounds	17	0.0	null
ice barrier	firelands portal	17	0.0	null
small-time buccaneer	cruel taskmaster	17	0.0	null
mad scientist	quick shot	17	0.0	null
unstable ghoul	the coin	17	0.0	null
refreshment vendor	forbidden flame	17	0.0	null
mind control tech	volcanic potion	17	0.0	null
small-time buccaneer	gang up	17	0.0	null
northshire cleric	lightning bolt	17	0.0	null
swashburglar	fireball	17	0.0	null
mistress of mixtures	white eyes	17	0.0	null
doomsayer	flamewaker	17	0.0	null
mistress of mixtures	ragnaros, lightlord	17	0.0	null
shield block	c'thun's chosen	17	0.0	null
northshire cleric	barnes	17	0.0	null
fiery bat	mad scientist	17	0.0	null
azure drake	aya blackpaw	17	0.0	null
doomsayer	moonfire	17	0.0	null
babbling book	yogg-saron, hope's end	17	0.0	null
twilight whelp	emperor thaurissan	17	0.0	null
sir finley mrrgglton	nerubian egg	17	0.0	null
dragon egg	abusive sergeant	17	0.0	null
the coin	arcanosmith	17	0.0	null
smuggler's run	faerie dragon	17	0.0	null
mistress of mixtures	shiv	17	0.0	null
finja, the flying star	truesilver champion	17	0.0	null
shadow strike	gadgetzan auctioneer	17	0.0	null
northshire cleric	onyxia	17	0.0	null
sorcerer's apprentice	ice lance	17	0.0	null
wrath	c'thun	17	0.0	null
feral spirit	thunder bluff valiant	17	0.0	null
mind vision	holy smite	17	0.0	null
beckoner of evil	swipe	17	0.0	null
northshire cleric	c'thun	17	0.0	null
far sight	hallazeal the ascended	17	0.0	null
southsea deckhand	cloaked huntress	17	0.0	null
consecration	noble sacrifice	17	0.0	null
kindly grandmother	sir finley mrrgglton	17	0.0	null
loot hoarder	coldlight oracle	17	0.0	null
brann bronzebeard	polymorph	17	0.0	null
forbidden flame	blizzard	17	0.0	null
small-time buccaneer	acolyte of pain	17	0.0	null
raven idol	mounted raptor	17	0.0	null
frothing berserker	mortal strike	17	0.0	null
armorsmith	bash	17	0.0	null
brann bronzebeard	blizzard	17	0.0	null
novice engineer	argent squire	17	0.0	null
the coin	flash heal	17	0.0	null
smuggler's run	psych-o-tron	17	0.0	null
mad scientist	evolved kobold	17	0.0	null
injured blademaster	shadow word: pain	17	0.0	null
the coin	moroes	17	0.0	null
king's elekk	shaky zipgunner	17	0.0	null
the coin	whirling zap-o-matic	17	0.0	null
acidic swamp ooze	blackwing technician	17	0.0	null
webspinner	freezing trap	17	0.0	null
sorcerer's apprentice	doomsayer	17	0.0	null
sorcerer's apprentice	freezing potion	17	0.0	null
secretkeeper	alleycat	17	0.0	null
the coin	duplicate	17	0.0	null
holy smite	power word: shield	17	0.0	null
wyrmrest agent	pint-size potion	17	0.0	null
argent horserider	jungle panther	17	0.0	null
maelstrom portal	ysera	17	0.0	null
alleycat	bear trap	17	0.0	null
acidic swamp ooze	gadgetzan auctioneer	17	0.0	null
the coin	nexus-champion saraad	17	0.0	null
backstab	earthen ring farseer	17	0.0	null
doomsayer	pint-size potion	17	0.0	null
the coin	nat pagle	17	0.0	null
fiery war axe	cairne bloodhoof	17	0.0	null
the coin	gurubashi berserker	17	0.0	null
consecration	argent squire	17	0.0	null
innervate	soul of the forest	17	0.0	null
coldlight oracle	azure drake	17	0.0	null
elven archer	voidwalker	17	0.0	null
mistress of mixtures	zombie chow	17	0.0	null
bloodfen raptor	murloc raider	17	0.0	null
druid of the saber	azure drake	17	0.0	null
mistress of mixtures	gang up	17	0.0	null
mistress of mixtures	faerie dragon	17	0.0	null
ancient watcher	eerie statue	17	0.0	null
living roots	druid of the flame	17	0.0	null
southsea deckhand	kindly grandmother	17	0.0	null
the coin	keeper of the grove	17	0.0	null
bloodmage thalnos	freezing potion	17	0.0	null
argent squire	shattered sun cleric	17	0.0	null
twilight whelp	aya blackpaw	17	0.0	null
imp gang boss	piloted shredder	17	0.0	null
getaway kodo	smuggler's run	17	0.0	null
worgen infiltrator	cat trick	17	0.0	null
tomb pillager	lightning bolt	17	0.0	null
tomb pillager	totem golem	17	0.0	null
argent squire	brann bronzebeard	17	0.0	null
twilight drake	deathlord	17	0.0	null
raven idol	murloc warleader	17	0.0	null
raven idol	bluegill warrior	17	0.0	null
raven idol	druid of the saber	17	0.0	null
demonwrath	twisting nether	17	0.0	null
the coin	djinni of zephyrs	17	0.0	null
bash	grommash hellscream	17	0.0	null
netherspite historian	aldor peacekeeper	17	0.0	null
babbling book	spellslinger	17	0.0	null
kabal courier	flame lance	17	0.0	null
stolen goods	alley armorsmith	17	0.0	null
innervate	arcane anomaly	17	0.0	null
swashburglar	malygos	17	0.0	null
wrath	ragnaros the firelord	17	0.0	null
arcane anomaly	mark of the lotus	17	0.0	null
mirror image	blizzard	17	0.0	null
dragon egg	acolyte of pain	17	0.0	null
fiery war axe	shieldmaiden	17	0.0	null
mortal coil	blood imp	17	0.0	null
dragon egg	genzo, the shark	17	0.0	null
devolve	devolve	17	0.0	null
argent horserider	deadly poison	17	0.0	null
sir finley mrrgglton	crackle	17	0.0	null
deathlord	dark peddler	17	0.0	null
argent squire	wickerflame burnbristle	17	0.0	null
totem golem	murloc warleader	17	0.0	null
tunnel trogg	haunted creeper	17	0.0	null
wild growth	chillwind yeti	17	0.0	null
secretkeeper	anyfin can happen	17	0.0	null
argent squire	shadow bolt	17	-1.0	null
trogg beastrager	tundra rhino	16	3.4	null
shiv	patches the pirate	16	3.0	null
barnes	patches the pirate	16	3.0	null
spirit claws	leeroy jenkins	16	3.0	null
upgrade!	alexstrasza's champion	16	3.0	null
southsea captain	kor'kron elite	16	3.0	null
avenge	bluegill warrior	16	3.0	null
beckoner of evil	crazed worshipper	16	2.0	null
disciple of c'thun	disciple of c'thun	16	1.0	null
patches the pirate	devolve	16	1.0	null
snipe	quick shot	16	1.0	null
truesilver champion	truesilver champion	16	0.5	null
grimscale oracle	coldlight seer	16	0.4	null
flame imp	demonwrath	16	0.4	null
trogg beastrager	savannah highmane	16	0.4	null
voidwalker	kabal trafficker	16	0.4	null
voidwalker	bane of doom	16	0.4	null
bear trap	freezing trap	16	0.4	null
sir finley mrrgglton	call in the finishers	16	0.4	null
trogg beastrager	king's elekk	16	0.4	null
mad scientist	duplicate	16	0.4	null
kabal lackey	medivh's valet	16	0.4	null
competitive spirit	redemption	16	0.4	null
malchezaar's imp	abyssal enforcer	16	0.4	null
